=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.17 18:27:58 =~=~=~=~=~=~=~=~=~=~=~=
243,17.95,25.51,26.00,14907,0,0,0,0
244,17.95,25.52,25.99,14968,0,0,0,0
0,17.95,25.53,26.01,1,0,0,0,0
0,17.95,25.53,26.01,1,0,0,0,0
0,17.95,25.53,26.00,1,0,0,0,0
0,17.95,25.51,25.99,1,0,0,0,0
0,17.95,25.51,26.04,2,0,0,0,0
0,17.95,25.51,26.03,1,0,0,0,0
0,17.95,25.52,26.03,2,0,0,0,0
0,17.95,25.51,26.04,1,0,0,0,0
0,17.95,25.50,26.04,1,0,0,0,0
0,17.95,25.50,26.04,1,0,0,0,0
0,17.95,25.51,26.08,1,0,0,0,0
0,17.95,25.51,26.09,1,0,0,0,0
0,17.94,25.52,26.05,1,0,0,0,0
0,17.95,25.50,26.07,1,0,0,0,0
0,17.95,25.51,26.04,1,0,0,0,0
0,17.95,25.52,26.08,1,0,0,0,0
0,17.95,25.51,26.06,1,0,0,0,0
0,17.95,25.52,26.11,1,0,0,0,0
0,17.95,25.51,26.07,1,0,0,0,0
0,17.95,25.52,26.08,2,0,0,0,0
0,17.95,25.50,26.08,1,0,0,0,0
0,17.95,25.53,26.11,1,0,0,0,0
0,17.95,25.53,26.14,1,0,0,0,0
0,17.95,25.53,26.11,1,0,0,0,0
0,17.95,25.52,26.13,1,0,0,0,0
0,17.95,25.53,26.13,1,0,0,0,0
0,17.95,25.52,26.12,1,0,0,0,0
0,17.95,25.53,26.13,2,0,0,0,0
0,17.95,25.54,26.16,1,0,0,0,0
0,17.95,25.52,26.17,1,0,0,0,0
0,17.95,25.52,26.15,1,0,0,0,0
0,17.95,25.52,26.17,1,0,0,0,0
0,17.95,25.51,26.13,1,0,0,0,0
0,17.95,25.52,26.18,1,0,0,0,0
0,17.95,25.52,26.19,1,0,0,0,0
0,17.95,25.53,26.18,1,0,0,0,0
0,17.95,25.52,26.20,1,0,0,0,0
0,17.95,25.54,26.22,1,0,0,0,0
0,17.95,25.52,26.19,1,0,0,0,0
0,17.95,25.54,26.18,1,0,0,0,0
0,17.95,25.53,26.21,1,0,0,0,0
0,17.95,25.51,26.21,1,0,0,0,0
0,17.95,25.53,26.20,1,0,0,0,0
0,17.95,25.52,26.21,1,0,0,0,0
0,17.95,25.53,26.21,1,0,0,0,0
0,17.95,25.50,26.25,1,0,0,0,0
0,17.95,25.51,26.21,1,0,0,0,0
0,17.95,25.51,26.20,1,0,0,0,0
0,17.95,25.50,26.26,1,0,0,0,0
0,17.95,25.51,26.27,1,0,0,0,0
0,17.95,25.52,26.25,1,0,0,0,0
0,17.95,25.51,26.25,1,0,0,0,0
0,17.95,25.53,26.23,1,0,0,0,0
1,17.95,25.53,26.25,63,0,0,0,0
2,17.95,25.53,26.24,124,0,0,0,0
3,17.95,25.52,26.28,185,0,0,0,0
4,17.95,25.52,26.29,246,0,0,0,0
5,17.95,25.53,26.25,308,0,0,0,0
6,17.95,25.51,26.23,369,0,0,0,0
7,17.95,25.51,26.28,430,0,0,0,0
8,17.95,25.52,26.26,491,0,0,0,0
9,17.95,25.52,26.26,552,0,0,0,0
10,17.95,25.52,26.26,614,0,0,0,0
11,17.95,25.52,26.30,675,0,0,0,0
12,17.95,25.52,26.24,737,0,0,0,0
13,17.95,25.53,26.23,798,0,0,0,0
14,17.95,25.53,26.28,859,0,0,0,0
15,17.95,25.51,26.27,920,0,0,0,0
16,17.95,25.52,26.30,981,0,0,0,0
17,17.95,25.50,26.25,1043,0,0,0,0
18,17.95,25.50,26.31,1104,0,0,0,0
19,17.95,25.52,26.27,1166,0,0,0,0
20,17.95,25.52,26.25,1227,0,0,0,0
21,17.95,25.53,26.27,1289,0,0,0,0
22,17.95,25.54,26.28,1350,0,0,0,0
23,17.95,25.52,26.27,1411,0,0,0,0
24,17.95,25.52,26.28,1473,0,0,0,0
25,17.95,25.53,26.28,1533,0,0,0,0
26,17.95,25.52,26.27,1595,0,0,0,0
27,17.95,25.53,26.29,1656,0,0,0,0
28,17.95,25.51,26.29,1718,0,0,0,0
29,17.95,25.52,26.28,1779,0,0,0,0
30,17.95,25.53,26.27,1840,0,0,0,0
31,17.95,25.51,26.27,1902,0,0,0,0
32,17.95,25.52,26.27,1963,0,0,0,0
33,17.95,25.52,26.29,2025,0,0,0,0
34,17.95,25.52,26.27,2086,0,0,0,0
35,17.95,25.52,26.26,2147,0,0,0,0
36,17.95,25.51,26.26,2208,0,0,0,0
37,17.95,25.50,26.28,2270,0,0,0,0
38,17.95,25.52,26.26,2331,0,0,0,0
39,17.95,25.51,26.29,2392,0,0,0,0
40,17.95,25.51,26.27,2454,0,0,0,0
41,17.95,25.52,26.25,2515,0,0,0,0
42,17.95,25.53,26.24,2577,0,0,0,0
43,17.95,25.52,26.28,2638,0,0,0,0
44,17.95,25.52,26.27,2700,0,0,0,0
45,17.95,25.51,26.28,2761,0,0,0,0
46,17.95,25.49,26.28,2821,0,0,0,0
47,17.95,25.50,26.24,2883,0,0,0,0
48,17.95,25.51,26.28,2944,0,0,0,0
49,17.95,25.51,26.27,3006,0,0,0,0
50,17.95,25.51,26.27,3067,0,0,0,0
51,17.95,25.50,26.25,3129,0,0,0,0
52,17.95,25.50,26.27,3190,0,0,0,0
53,17.95,25.50,26.26,3252,0,0,0,0
54,17.95,25.51,26.24,3313,0,0,0,0
55,17.95,25.51,26.28,3374,0,0,0,0
56,17.95,25.52,26.27,3436,0,0,0,0
57,17.95,25.51,26.26,3496,0,0,0,0
58,17.95,25.52,26.27,3558,0,0,0,0
59,17.95,25.53,26.27,3619,0,0,0,0
60,17.95,25.53,26.23,3681,0,0,0,0
61,17.95,25.52,26.24,3742,0,0,0,0
62,17.95,25.54,26.24,3803,0,0,0,0
63,17.96,25.53,26.23,3865,0,0,0,0
64,17.95,25.52,26.26,3926,0,0,0,0
65,17.95,25.54,26.22,3988,0,0,0,0
66,17.96,25.54,26.25,4049,0,0,0,0
67,17.95,25.52,26.26,4110,0,0,0,0
68,17.95,25.53,26.24,4171,0,0,0,0
69,17.95,25.53,26.23,4233,0,0,0,0
70,17.95,25.52,26.25,4294,0,0,0,0
71,17.95,25.52,26.24,4355,0,0,0,0
72,17.95,25.54,26.27,4417,0,0,0,0
73,17.95,25.53,26.25,4478,0,0,0,0
74,17.95,25.54,26.27,4540,0,0,0,0
75,17.95,25.54,26.22,4601,0,0,0,0
76,17.95,25.54,26.18,4663,0,0,0,0
77,17.95,25.54,26.25,4724,0,0,0,0
78,17.95,25.55,26.23,4784,0,0,0,0
79,17.95,25.53,26.24,4846,0,0,0,0
80,17.95,25.54,26.25,4907,0,0,0,0
81,17.95,25.51,26.23,4969,0,0,0,0
82,17.95,25.53,26.25,5030,0,0,0,0
83,17.95,25.52,26.26,5092,0,0,0,0
84,17.95,25.53,26.24,5153,0,0,0,0
85,17.95,25.55,26.25,5215,0,0,0,0
86,17.95,25.53,26.21,5276,0,0,0,0
87,17.95,25.54,26.24,5337,0,0,0,0
88,17.95,25.53,26.21,5398,0,0,0,0
89,17.95,25.53,26.24,5459,0,0,0,0
90,17.95,25.53,26.23,5521,0,0,0,0
91,17.95,25.54,26.23,5582,0,0,0,0
92,17.95,25.53,26.25,5644,0,0,0,0
93,17.95,25.55,26.25,5705,0,0,0,0
94,17.95,25.54,26.25,5766,0,0,0,0
95,17.95,25.55,26.26,5828,0,0,0,0
96,17.96,25.53,26.25,5889,0,0,0,0
97,17.95,25.53,26.26,5951,0,0,0,0
98,17.95,25.53,26.27,6011,0,0,0,0
99,17.95,25.53,26.25,6073,0,0,0,0
100,17.95,25.52,26.30,6134,0,0,0,0
101,17.95,25.54,26.28,6196,0,0,0,0
102,17.95,25.53,26.27,6257,0,0,0,0
103,17.95,25.53,26.27,6318,0,0,0,0
104,17.95,25.53,26.29,6380,0,0,0,0
105,17.95,25.54,26.29,6441,0,0,0,0
106,17.95,25.53,26.27,6503,0,0,0,0
107,17.95,25.53,26.28,6564,0,0,0,0
108,17.95,25.54,26.28,6626,0,0,0,0
109,17.95,25.52,26.31,6687,0,0,0,0
110,17.95,25.53,26.31,6749,0,0,0,0
111,17.95,25.53,26.27,6810,0,0,0,0
112,17.95,25.52,26.30,6871,0,0,0,0
113,17.95,25.51,26.30,6933,0,0,0,0
114,17.95,25.54,26.30,6994,0,0,0,0
115,17.95,25.53,26.30,7056,0,0,0,0
116,17.95,25.53,26.32,7116,0,0,0,0
117,17.95,25.51,26.31,7178,0,0,0,0
118,17.95,25.53,26.32,7239,0,0,0,0
119,17.95,25.53,26.36,7300,0,0,0,0
120,17.95,25.52,26.31,7362,0,0,0,0
121,17.95,25.52,26.31,7423,0,0,0,0
122,17.95,25.51,26.31,7485,0,0,0,0
123,17.95,25.52,26.31,7546,0,0,0,0
124,17.95,25.51,26.31,7608,0,0,0,0
125,17.95,25.51,26.31,7669,0,0,0,0
126,17.95,25.52,26.33,7731,0,0,0,0
127,17.95,25.52,26.32,7792,0,0,0,0
128,17.95,25.53,26.30,7853,0,0,0,0
129,17.95,25.52,26.34,7915,0,0,0,0
130,17.95,25.52,26.33,7976,0,0,0,0
131,17.95,25.52,26.34,8038,0,0,0,0
132,17.95,25.52,26.32,8099,0,0,0,0
133,17.95,25.52,26.34,8161,0,0,0,0
134,17.95,25.53,26.33,8222,0,0,0,0
135,17.95,25.51,26.36,8283,0,0,0,0
136,17.95,25.50,26.35,8346,0,0,0,0
137,17.95,25.51,26.35,8408,0,0,0,0
138,17.95,25.52,26.38,8471,0,0,0,0
139,17.95,25.51,26.33,8533,0,0,0,0
140,17.95,25.51,26.32,8596,0,0,0,0
141,17.95,25.52,26.36,8658,0,0,0,0
142,17.95,25.51,26.33,8721,0,0,0,0
143,17.95,25.50,26.35,8783,0,0,0,0
144,17.95,25.51,26.35,8846,0,0,0,0
145,17.95,25.51,26.35,8908,0,0,0,0
146,17.95,25.53,26.34,8970,0,0,0,0
147,17.95,25.53,26.32,9032,0,0,0,0
148,17.94,25.50,26.32,9094,0,0,0,0
149,17.95,25.52,26.35,9157,0,0,0,0
150,17.95,25.51,26.36,9219,0,0,0,0
151,17.95,25.51,26.35,9282,0,0,0,0
152,17.95,25.51,26.35,9344,0,0,0,0
153,17.95,25.50,26.34,9407,0,0,0,0
154,17.95,25.51,26.35,9469,0,0,0,0
155,17.95,25.51,26.35,9532,0,0,0,0
156,17.95,25.51,26.34,9594,0,0,0,0
157,17.95,25.51,26.34,9656,0,0,0,0
158,17.95,25.52,26.34,9718,0,0,0,0
159,17.95,25.53,26.35,9781,0,0,0,0
160,17.95,25.51,26.36,9843,0,0,0,0
161,17.95,25.51,26.35,9905,0,0,0,0
162,17.95,25.52,26.34,9968,0,0,0,0
163,17.95,25.53,26.34,10030,0,0,0,0
164,17.95,25.51,26.36,10093,0,0,0,0
165,17.95,25.51,26.34,10155,0,0,0,0
166,17.95,25.51,26.33,10218,0,0,0,0
167,17.95,25.51,26.32,10280,0,0,0,0
168,17.95,25.52,26.32,10343,0,0,0,0
169,17.95,25.52,26.31,10405,0,0,0,0
170,17.95,25.52,26.33,10468,0,0,0,0
171,17.95,25.49,26.32,10529,0,0,0,0
172,17.95,25.51,26.34,10592,0,0,0,0
173,17.95,25.51,26.34,10654,0,0,0,0
174,17.95,25.50,26.32,10717,0,0,0,0
175,17.95,25.51,26.33,10779,0,0,0,0
176,17.94,25.52,26.32,10841,0,0,0,0
177,17.95,25.53,26.30,10904,0,0,0,0
178,17.95,25.51,26.33,10966,0,0,0,0
179,17.95,25.50,26.34,11029,0,0,0,0
180,17.95,25.53,26.30,11091,0,0,0,0
181,17.95,25.51,26.30,11154,0,0,0,0
182,17.95,25.49,26.29,11216,0,0,0,0
183,17.95,25.50,26.30,11279,0,0,0,0
184,17.95,25.50,26.30,11341,0,0,0,0
185,17.95,25.51,26.32,11404,0,0,0,0
186,17.95,25.51,26.32,11466,0,0,0,0
187,17.95,25.52,26.29,11529,0,0,0,0
188,17.95,25.51,26.32,11590,0,0,0,0
189,17.95,25.51,26.32,11652,0,0,0,0
190,17.95,25.51,26.31,11715,0,0,0,0
191,17.95,25.52,26.30,11777,0,0,0,0
192,17.95,25.51,26.26,11840,0,0,0,0
193,17.95,25.48,26.29,11902,0,0,0,0
194,17.95,25.50,26.28,11965,0,0,0,0
195,17.95,25.51,26.30,12027,0,0,0,0
196,17.95,25.51,26.31,12090,0,0,0,0
197,17.95,25.51,26.32,12152,0,0,0,0
198,17.95,25.51,26.31,12215,0,0,0,0
199,17.95,25.50,26.31,12277,0,0,0,0
200,17.95,25.51,26.32,12340,0,0,0,0
201,17.95,25.52,26.31,12402,0,0,0,0
202,17.95,25.51,26.28,12464,0,0,0,0
203,17.95,25.51,26.31,12527,0,0,0,0
204,17.95,25.50,26.32,12589,0,0,0,0
205,17.95,25.51,26.30,12651,0,0,0,0
206,17.95,25.51,26.30,12713,0,0,0,0
207,17.95,25.50,26.28,12776,0,0,0,0
208,17.95,25.51,26.32,12838,0,0,0,0
209,17.95,25.48,26.28,12901,0,0,0,0
210,17.95,25.50,26.31,12963,0,0,0,0
211,17.95,25.51,26.30,13026,0,0,0,0
212,17.95,25.49,26.31,13088,0,0,0,0
213,17.95,25.51,26.31,13151,0,0,0,0
214,17.95,25.52,26.30,13213,0,0,0,0
215,17.95,25.53,26.30,13275,0,0,0,0
216,17.95,25.52,26.32,13338,0,0,0,0
217,17.95,25.51,26.31,13400,0,0,0,0
218,17.95,25.52,26.31,13463,0,0,0,0
219,17.95,25.52,26.30,13525,0,0,0,0
220,17.95,25.52,26.28,13588,0,0,0,0
221,17.95,25.50,26.28,13649,0,0,0,0
222,17.95,25.52,26.31,13712,0,0,0,0
223,17.95,25.52,26.28,13774,0,0,0,0
224,17.95,25.52,26.30,13837,0,0,0,0
225,17.95,25.53,26.32,13899,0,0,0,0
226,17.95,25.50,26.30,13962,0,0,0,0
227,17.95,25.52,26.29,14024,0,0,0,0
228,17.95,25.52,26.31,14086,0,0,0,0
229,17.95,25.51,26.31,14149,0,0,0,0
230,17.95,25.53,26.30,14211,0,0,0,0
231,17.95,25.52,26.29,14274,0,0,0,0
232,17.95,25.51,26.28,14336,0,0,0,0
233,17.95,25.51,26.32,14399,0,0,0,0
234,17.95,25.51,26.29,14461,0,0,0,0
235,17.95,25.52,26.26,14524,0,0,0,0
236,17.95,25.51,26.28,14586,0,0,0,0
237,17.95,25.52,26.30,14649,0,0,0,0
238,17.95,25.52,26.28,14710,0,0,0,0
239,17.95,25.51,26.30,14773,0,0,0,0
240,17.94,25.53,26.28,14835,0,0,0,0
241,17.95,25.52,26.29,14897,0,0,0,0
242,17.95,25.50,26.32,14960,0,0,0,0
243,17.95,25.50,26.28,15022,0,0,0,0
244,17.95,25.49,26.30,15085,0,0,0,0
245,17.95,25.51,26.28,15147,0,0,0,0
246,17.95,25.51,26.24,15210,0,0,0,0
247,17.95,25.51,26.27,15272,0,0,0,0
248,17.95,25.51,26.27,15335,0,0,0,0
249,17.95,25.51,26.28,15397,0,0,0,0
250,17.95,25.50,26.26,15460,0,0,0,0
251,17.95,25.50,26.27,15522,0,0,0,0
252,17.95,25.51,26.26,15585,0,0,0,0
253,17.95,25.52,26.27,15647,0,0,0,0
